id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
639937931214447005,"Downtown, Modern Mango 2/2, Jacuzzi tub & more...",386482218,Any,,Hollywood,26.0122393,-80.1526489,Entire home/apt,144,1,0,,,1,75,0,
639946478359835401,Yachties/Crew Housing/Events by Port in Ft Laud!,86715580,Jenny,,Fort Lauderdale,26.10024,-80.14606,Entire home/apt,995,1,0,,,10,365,0,
639995486128414198,"Beautiful master suite w/ big shower 
Private ent",316818481,Elda,,North Lauderdale,26.21938,-80.23473,Private room,46,1,1,2022-06-10,1,1,335,1,
638261883920776139,- Unique Lovely Artsy Apartment Stay -,177705163,Golden Buddha,,Pembroke Park,25.98155,-80.19177,Entire home/apt,87,1,0,,,35,177,0,
638278167680071960,Amazing 6-bedroom with pool,33295885,Yarden,,Hollywood,26.04465,-80.18329,Entire home/apt,1125,3,0,,,53,365,0,
638305263407404589,Perfect Location to Las Olas- A Private Paradise! Heated Pool and Plenty of Room!,191742117,Pasche,,Fort Lauderdale,26.124758,-80.127655,Entire home/apt,450,3,0,,,1,10,0,
640006071001442539,Quarto aconchegante com banheiro privativo.,462117215,Cadu E,,Deerfield Beach,26.28406654452146,-80.13288137036132,Private room,59,1,1,2022-06-10,1,1,95,1,
640015789433496542,Peacock,197365705,Isaac,,Fort Lauderdale,26.092497153789765,-80.16507714986801,Entire home/apt,85,2,0,,,4,171,0,
638309039759152747,Cozy studio mins from the airport and the beach,455108278,Shaun,,Dania Beach,26.035021,-80.146729,Entire home/apt,78,2,0,,,2,343,0,
640519636033611546,Perfect Apartment on Las Olas,106641930,SouthFloridaBNB,,Fort Lauderdale,26.12437,-80.12147,Entire home/apt,101,1,0,,,19,345,0,
640033529027900232,Modern 3 Bedroom near Las Olas and Beach,107722676,Quy,,Fort Lauderdale,26.14778,-80.14492,Entire home/apt,200,2,1,2022-06-12,1,1,318,1,
640530084912604339,Stay on your own new 50’ yacht.,87552474,Richard,,Lighthouse Point,26.27076,-80.09025,Entire home/apt,468,1,0,,,1,18,0,
640540475247128988,Pretty in Pink Luxurious 3 Bedroom Condo,462240515,Louise E,,Fort Lauderdale,26.12171,-80.139,Entire home/apt,264,3,0,,,1,349,0,
640033799612295408,Dreamy Waterfront 6 Bedroom Villa Htd Pool,428787829,Deen,,Deerfield Beach,26.3042,-80.08777,Entire home/apt,722,2,0,,,11,146,0,
640042286812043464,"Homey Sunset Hollywood Home, FREE Parking",391561550,Stayplus,,Hollywood,26.00657,-80.14185,Entire home/apt,97,2,0,,,6,177,0,
640556072491084452,Downtown ft lauderdale spacious apartment,360061128,Jazzy,,Fort Lauderdale,26.1332298,-80.1392602,Entire home/apt,155,1,0,,,1,364,0,
640132924846935621,Wonderful 3/2 bedroom with large pool,26607096,Raychel,,Unincorporated,26.09934,-80.20768,Entire home/apt,249,1,0,,,1,170,0,
640576063292400624,The Edplex studio.,169584790,Edward,,Fort Lauderdale,26.151601939930977,-80.13497793261703,Entire home/apt,82,2,0,,,1,363,0,
640596003114312437,LaVilla Suite - Hollywood Hills Luxury with Pool,462215933,LaVilla,,Hollywood,26.00748,-80.18662,Entire home/apt,425,1,0,,,1,358,0,
640358759790318954,NEW! Kini’s Pink Flamingo - Resting Beach Face!,459355804,Kini Beach Haus,,Fort Lauderdale,26.12031,-80.13304,Entire home/apt,125,1,0,,,3,364,0,
640367934504810259,Lovely  1 BD apartment steps away from the beach,15387,Simon,,Hallandale Beach,25.984,-80.11962,Entire home/apt,95,28,0,,,1,253,0,
640632920618639220,Amazing renovated private room with free parking.,462265705,Lucia,,Miramar,25.9895323,-80.26238359999999,Private room,56,1,3,2022-06-16,3,1,329,3,
640369983194194621,Ocean view! Best Beach apartment for your Vacation,119523133,Victoria,,Hollywood,25.98789,-80.11992,Entire home/apt,276,3,0,,,14,151,0,
640650145391393066,"DISCOUNT! Private Hallandale Beach Studio w/Bath, Outdoor Pool & FREE PARKING!",460105003,Ariell,,Hallandale Beach,25.98592,-80.12809,Entire home/apt,51,1,0,,,6,365,0,
640651849291830507,"DISCOUNT! 2BR/1Bath, Hallandale Beach, Outdoor Pool & FREE PARKING!",460105003,Ariell,,Hallandale Beach,25.98747,-80.12652,Entire home/apt,62,1,0,,,6,348,0,
640653813938906427,"DISCOUNT! Cozy Studio/1Bath, Hallandale Beach, FREE PARKING!",460105003,Ariell,,Hallandale Beach,25.98725,-80.12703,Entire home/apt,49,1,0,,,6,350,0,
640385060456233460,"NEW! Kini’s Sun Jungle - Sun’s out, Bun’s out!",459355804,Kini Beach Haus,,Fort Lauderdale,26.12031,-80.13304,Entire home/apt,125,1,0,,,3,359,0,
640655963769896837,"DISCOUNT! LOVELY 1BR/1BATH, Hallandale Beach, Outdoor Pool & FREE PARKING!",460105003,Ariell,,Hallandale Beach,25.98608,-80.12696,Entire home/apt,60,1,0,,,6,346,0,
640658059766718442,"DISCOUNT! Amazing Studio/1Bath, Hallandale Beach, Outdoor Pool & FREE PARKING!",460105003,Ariell,,Hallandale Beach,25.98652,-80.12629,Entire home/apt,58,1,0,,,6,341,0,
640659862638736288,"DISCOUNT! AMAZING 1BR/1BATH, Hallandale Beach, FREE PARKING!",460105003,Ariell,,Hallandale Beach,25.98585,-80.12721,Entire home/apt,55,1,1,2022-06-11,1,6,345,1,
640661062925720285,"Studio- Sleep 4,Pool, Parking,5 min walk to Beach",186139640,Kate,,Fort Lauderdale,26.10877,-80.10921,Entire home/apt,127,2,0,,,6,348,0,
640661308914498558,Master Suite- Eden Gates,460083392,Shereen,,Margate,26.25952,-80.20412,Private room,68,1,0,,,5,365,0,
640687180539198463,the view one studio room near beach and mall,462277260,Monique,,Lauderhill,26.14845,-80.21018,Private room,43,1,0,,,1,335,0,
640712933114693838,LargeTwo Bedroom Apartment near Hollywood Beach,28892658,Michael,,Hollywood,26.01705,-80.15204,Entire home/apt,101,1,0,,,2,19,0,
640392790723089190,NEW! Kini’s Tiger King - Tropic like it’s hot!,459355804,Kini Beach Haus,,Fort Lauderdale,26.12031,-80.13304,Entire home/apt,125,1,0,,,3,358,0,
640731892653412003,Private house with pool and free parking,418339308,SoFlo,,Pompano Beach,26.26038,-80.09637,Entire home/apt,294,2,1,2022-06-12,1,3,169,1,
640735934406888318,MODERN BLUE LUXURY APT SPACIOUS LIVING SAWGRASS,97332491,Wmmj Property Group,,Sunrise,26.14284,-80.31731,Entire home/apt,164,1,0,,,3,314,0,
640431900899164376,"Beautiful Pool Home. 2,9miles from Hollywood Beach",27775220,Arman,,Hollywood,26.03102,-80.15832,Entire home/apt,285,3,0,,,4,61,0,
641064903373769824,*NEW*LUXURIOUS HOME CLOSE 2 BEACH&DOWNTOWN!,462348949,Jacqueline,,Wilton Manors,26.16212,-80.14905,Entire home/apt,248,3,0,,,1,364,0,
641104395268743596,Apt 6* Lovely suite in Historic Sailboat Bend,26005804,Patricia,,Fort Lauderdale,26.11752,-80.15051,Entire home/apt,95,2,0,,,6,82,0,
641105417112579642,Apt 5 * Lovely 1 bed in Historic Sailboat Bend,26005804,Patricia,,Fort Lauderdale,26.1172718,-80.1516896,Entire home/apt,95,2,0,,,6,364,0,
640433752513599216,Gorgeous 3BR Home Near Hard Rock Stadium,65496749,Braxton,,West Park,25.97375,-80.18146,Entire home/apt,211,2,0,,,1,333,0,
641139624424758713,$12 Less!! Amazing Suite w/ 2 Queen Sized Bed,445364172,Rooms,,Hallandale Beach,25.97776,-80.14331,Private room,106,1,0,,,2,11,0,
641223091404839627,2 Bdrm Family house w/ Free parking in Hollywood!!,38786680,Mia,,Hollywood,26.03054,-80.15808,Entire home/apt,104,1,0,,,8,90,0,
641224441123295600,Enjoy peace at Fully Equipped 2 BR apt,38786680,Mia,,Hollywood,26.03061,-80.15641,Entire home/apt,104,1,0,,,8,9,0,
641232175907130723,Vacation Village 5 Bonaventure 1Bd Sleeps 4,27615653,Tanya,,Weston,26.1262,-80.37273,Private room,96,5,0,,,5,17,0,
641232395875282879,Vacation Village 4 Bonaventure 1Brd Sleeps 4,27615653,Tanya,,Weston,26.12745,-80.37294,Private room,96,5,0,,,5,16,0,
640454742006329273,Exquisite 1-bedroom condo by the beach,394761797,Jb,,Hallandale Beach,25.98482,-80.12212,Entire home/apt,215,1,0,,,5,350,0,
640480073865286266,Live + Work + Stay + Easy | 1 BR in Margate,359233035,Casey,,Margate,26.26248,-80.19857,Entire home/apt,172,30,0,,,36,365,0,
640482011197673830,NEW! Fantastic Oasis w/ Fire Pit < 6 Mi to Beach!,126641496,Evolve,,Hollywood,26.03117,-80.21493,Entire home/apt,263,2,0,,,80,351,0,
641232611050938376,Vacation Village 3 Bonaventure 1bd sleeps 4,27615653,Tanya,,Weston,26.12773,-80.37443,Private room,98,5,0,,,5,17,0,
641233135381714640,NEW! Lakefront Miramar Retreat w/ Saltwater Pool!,126641496,Evolve,,Miramar,25.95774,-80.37644,Entire home/apt,570,2,0,,,80,354,0,
640487877362601574,Private Entire 1 Bedroom Condo in Dania Beach,384737755,Michelle,,Dania Beach,26.06654,-80.18757,Entire home/apt,71,1,0,,,2,337,0,
641250257937013460,Lovely 1 bedroom rental unit,462398273,Dream,,Hollywood,25.98768,-80.11861,Entire home/apt,440,3,0,,,1,138,0,
640502967537892376,Stylish 1Bdr  Apartment in Hollywood w/ Parking!!!,373254019,Emilia,,Hollywood,25.99691,-80.14071,Entire home/apt,86,1,0,,,3,365,0,
640517288017838318,Modern Pool Home Between Miami & Fort Lauderdale,444314204,Bissy,,Hollywood,26.03327,-80.2327,Entire home/apt,253,3,1,2022-06-13,1,2,159,1,
640518413270540440,73B Exceptional 2 bedroom PH Incredible View,14310639,Enrico,,Hollywood,25.98691,-80.12193,Entire home/apt,499,1,0,,,112,346,0,
641259277259547354,Location! Location!! Location!!!,407928138,Rashon,,Hollywood,26.02705,-80.22135,Entire home/apt,250,2,0,,,2,175,0,
641273229736502888,Fort Lauderdale Yacht and Beach Club 103,38781529,Jeffrey,,Fort Lauderdale,26.1282,-80.10577,Entire home/apt,119,2,0,,,31,286,0,
642920088827865526,ACOGEDOR ESTUDIO CON PISCINA Y PARQUEO PRIVADO !,462590944,Sandra,,Miramar,25.97715,-80.24168,Entire home/apt,85,1,3,2022-06-16,3,2,299,3,
641291566595316121,Lovely 2 bedroom Apartment,462409196,Princess,,Pembroke Pines,26.00655,-80.28891,Entire home/apt,160,3,0,,,1,362,0,
641294259932367526,Floating Daybed | Private Pool Oasis | Photo Booth,8850957,Vanessa,,Oakland Park,26.18236,-80.14901,Entire home/apt,227,2,0,,,5,331,0,
641297722634558788,"Newly renovated one bedroom , one bathroom condo.",462410499,Chayanne,,Wilton Manors,26.15692,-80.1442,Entire home/apt,120,1,0,,,1,364,0,
642920341585965792,Clean Bedroom with comfy bed and shared bathroom.,231556204,Roshan,,Tamarac,26.18765,-80.21659,Private room,60,2,1,2022-06-12,1,2,259,1,
642920974715775775,Private Vacation Home 3 miles to the Beach,441977057,Jennifer,,Oakland Park,26.19065,-80.14395,Entire home/apt,167,15,0,,,2,354,0,
641303220251966238,NEW! LUXURY 3BD VILLA WITH OUTDOOR HEATED JACCUZI,78977995,Stay SoFlo,,Wilton Manors,26.15759,-80.13071,Entire home/apt,235,3,0,,,30,323,0,
641304094991139546,Sailboat Bend Tropical Getaway 716-4,214820992,Steven,,Fort Lauderdale,26.11699,-80.15034,Entire home/apt,60,3,0,,,7,229,0,
642952077694977005,Cozy Coach by the Hardrock resort,388981871,Taylor,,Dania Beach,26.06303,-80.19885,Entire home/apt,80,1,0,,,7,358,0,
641307809895208962,Suite 2- Eden Gates,460083392,Shereen,,Margate,26.25862,-80.20217,Private room,55,1,0,,,5,362,0,
642977415967709036,❤️ DISCOUNT ❤️ Beach ☀️  Private Patio 🌴  Grill,350798815,Nataly,,Fort Lauderdale,26.16836,-80.10898,Entire home/apt,114,2,0,,,3,18,0,
643015865555490607,Aventura | Stay Cozy w/ 2 Beds + Free Breakfast,456214624,Alex,,Hallandale Beach,25.97763,-80.14322,Private room,92,1,0,,,2,13,0,
643155741421961162,"Renovated, Quiet 3 BD/3 BTH - All King Bed Suites 7 mins from Beach",15358018,Alex,,Lighthouse Point,26.26549,-80.08836,Entire home/apt,161,2,0,,,23,355,0,
641314249259545012,Suite 3- Eden Gates,460083392,Shereen,,Margate,26.25865,-80.20395,Private room,55,1,0,,,5,365,0,
641318402121948490,Suite 4- Eden Gates,460083392,Shereen,,Margate,26.25999,-80.20363,Private room,60,1,0,,,5,334,0,
643310414280014982,3 min away from Airport. New Spacious 1/1 bed/bath,149066888,Maxine,,Fort Lauderdale,26.08791,-80.13933,Entire home/apt,115,1,0,,,3,171,0,
641322066594970657,Modern 1 bedroom unit near FLL airport & amenities,435355202,Girl,,Fort Lauderdale,26.10012,-80.13751,Entire home/apt,130,1,0,,,2,359,0,
643311844978655379,Cozy 1bedroom with free parking close to beach!,149066888,Maxine,,West Park,25.99335,-80.1975,Entire home/apt,109,1,0,,,3,358,0,
641335146435972638,$12 Less!! Serene suite with 2 beds+Free breakfast,445364172,Rooms,,Hallandale Beach,25.97635,-80.14174,Private room,106,1,0,,,2,11,0,
643318691348216091,Luxury Home - 5 min to beach- Heated pool- Central,222459707,Nadine,,Fort Lauderdale,26.150415,-80.112357,Entire home/apt,183,4,0,,,5,336,0,
643324459475942264,Superhost's Amazing 2B House - 6 mins from Beach,28381203,Emrah,,Fort Lauderdale,26.1948,-80.12451,Entire home/apt,120,5,0,,,5,364,0,
641343737107850554,Modern 4/2 home 5 min from the beach(pet friendly),402934959,Mark,,Dania Beach,26.03601,-80.14136,Entire home/apt,289,1,0,,,1,358,0,
641362873278849899,Lovely 1 bedroom Condo with a pool view,452694300,Elton,,Fort Lauderdale,26.10192,-80.13732,Entire home/apt,120,1,0,,,2,285,0,
641388272263266055,Casa Maui I Pool&HotTub I 10min 2 beachI Sleeps 21,444359439,Eden Villas,,West Park,25.98274,-80.18128,Entire home/apt,436,1,0,,,11,299,0,
641408720551137523,Mama Mia Villa,38781529,Jeffrey,,Wilton Manors,26.1602,-80.12918,Entire home/apt,213,2,0,,,31,210,0,
641414732691741357,Close to beach 2 Bedroom with Parking on premises,113719341,Andrew,,Hollywood,26.04107,-80.15255,Entire home/apt,137,2,0,,,5,157,0,
643350467160118654,Hidden Treasure at Hallandale Beach,462867992,Sergio,,Hallandale Beach,25.98644,-80.12328,Entire home/apt,95,2,0,,,2,356,0,
641454996234388209,SLEEPS 10 *2 BLOCKS 2 BEACH *2 KITCHENS *2 YARDS,80444918,Des,,Deerfield Beach,26.3193409,-80.07774119999999,Entire home/apt,380,2,0,,,5,238,0,
643373060597818570,Unique fully renovated 3-bedroom home,428988948,Joe,,Fort Lauderdale,26.14877,-80.14928,Entire home/apt,193,3,1,2022-06-13,1,4,350,1,
641462981072409875,Peaceful  Lake View Cottage w/free parking on site,73190448,Kathrin,,Pembroke Park,25.97487,-80.17315,Entire home/apt,78,28,0,,,1,130,0,
641485048617202663,2 bed 2 bath Barbados Unit,307047444,Luxe,,Plantation,26.13053,-80.26676,Entire home/apt,120,1,1,2022-06-12,1,2,356,1,
643380020272668044,Live + Work + Stay + Easy | 1 BR in Margate,359233035,Casey,,Margate,26.26095,-80.20043,Entire home/apt,172,30,0,,,36,365,0,
641528251766941381,"Chanel decor, 2 bedroom & 2 bathroom penthouse",409193725,Brandy,,Fort Lauderdale,26.11846,-80.14392,Entire home/apt,238,1,0,,,14,365,0,
641532516302515846,2 bathroom/ 2 bedroom with roof top pool.,409193725,Brandy,,Fort Lauderdale,26.12164,-80.13684,Entire home/apt,320,1,0,,,14,364,0,
641534432397541305,Lovely new 2/2 with plenty of space to enjoy,409193725,Brandy,,Fort Lauderdale,26.1185,-80.14488,Entire home/apt,201,2,0,,,14,362,0,
641536603879158395,Brand new 2/2. Plenty of space to enjoy,409193725,Brandy,,Fort Lauderdale,26.1206,-80.13663,Entire home/apt,271,2,0,,,14,365,0,
641626578576349970,Charming Beach Hotel - Large Studio room,460247369,Norman,,Lauderdale By The Sea,26.18267,-80.09908,Private room,91,2,0,,,5,90,0,
643394571379881548,Beautiful 1 bedroom,162613572,Clinton,,Lauderdale By The Sea,26.19738,-80.09565,Private room,331,1,0,,,3,365,0,
641626637483428595,Charming Beach Hotel- Large Studio Room,460247369,Norman,,Fort Lauderdale,26.18209,-80.09834,Private room,91,2,0,,,5,88,0,
641751723841122781,Luxury Townhome with Beach across the road !,259823533,Sabrina,,Pompano Beach,26.25038,-80.08618,Entire home/apt,391,7,0,,,3,295,0,
643395947063808164,Beautiful apartment at the beach - Enjoy it!!!,462867992,Sergio,,Hallandale Beach,25.98534,-80.1221,Entire home/apt,160,2,0,,,2,348,0,
641820615343058317,Penthouse luxury apartment 2/2 with rooftop pool,409193725,Brandy,,Fort Lauderdale,26.12097,-80.14458,Entire home/apt,206,1,0,,,14,363,0,
643405405833563308,Awesome place in Hallandale Beach w/2 bed 1.5 bath,433222449,Nilson,,Hallandale Beach,25.976925,-80.16293979999999,Entire home/apt,102,1,0,,,1,336,0,
643414319549811566,Warm One Bedroom In The Heart of Ft. Lauderdale,195995482,S.,,Fort Lauderdale,26.15086,-80.14555,Entire home/apt,93,1,0,,,1,363,0,
641820792304852761,2 Bedroom/ 2 Bathroom luxury unit in las Olas area,409193725,Brandy,,Fort Lauderdale,26.11994,-80.13781,Entire home/apt,231,1,0,,,14,365,0,
641875944325032859,Safa1 Florida condo,285809134,James,,Hollywood,25.98987298879728,-80.11739887297153,Entire home/apt,301,7,0,,,1,152,0,
641894235920960131,"""The Hidden Oasis""",462528043,Gisella,,Sunrise,26.15275,-80.27906,Entire home/apt,249,2,0,,,1,296,0,
643426259531982670,Beach Getaway Hidden Gem + Childcare + Surf/Paddle,462894856,Lien,,Deerfield Beach,26.29643,-80.09088,Entire home/apt,216,7,0,,,1,355,0,
643447303293819635,✨One Bedroom Stunning River Views at Fort Lauderdale,348691826,Jason And David,,Fort Lauderdale,26.11859,-80.13586,Entire home/apt,97,1,0,,,19,340,0,
641911352662130127,1 mile to beach! Family home w/ pool & hot tub!,389549728,Aly,,Deerfield Beach,26.31078,-80.09453,Entire home/apt,300,3,0,,,1,308,0,
641924302903478812,332 Wilton Manors,451642573,PMI Premium Services,,Wilton Manors,26.15882,-80.14828,Entire home/apt,223,2,0,,,38,315,0,
643474729195819396,Gorgeous 2bd/2ba ocean-view apt. Steps to ocean,195128586,Stay Today,,Hollywood,25.98681,-80.12022,Entire home/apt,225,1,0,,,37,99,0,
641946903499975491,Lovely 2 bedroom condo/loft in Fort Lauderdale,462542744,Raghav,,Fort Lauderdale,26.12777,-80.14451,Entire home/apt,175,1,0,,,1,352,0,
643474814191983440,2 bedroom suite with private entrance,462910001,Max,,Margate,26.25297,-80.2178,Private room,120,1,0,,,3,344,0,
643476244840380463,Beautiful Pool Home. 2 miles from Hollywood Beach.,27775220,Arman,,Hollywood,26.02246,-80.1404,Entire home/apt,299,3,0,,,4,68,0,
641951429702080678,Cute 3 Bed 2 Bath Home Close to Hollywood Beach,29400504,Celiane,,Hollywood,25.99896,-80.1417,Entire home/apt,206,2,0,,,15,180,0,
643487601122264261,"Spacious, friendly vacation home , 1bed  room",330542523,Tytianna,,Weston,26.12788,-80.37314,Entire home/apt,160,1,0,,,1,365,0,
641970064684687747,Lovely 1 bedroom unit with work station,451642573,PMI Premium Services,,Fort Lauderdale,26.1024026,-80.1360763,Entire home/apt,70,2,0,,,38,346,0,
643545102185003318,Lovely Bedroom Rental Hosted By Darryl,56093473,Darryl,,Hallandale Beach,25.98927,-80.14418,Private room,56,1,1,2022-06-12,1,1,259,1,
641974101678060182,Historic 5 Bed 5.5 Bath House Close to the Beach,29400504,Celiane,,Hollywood,26.0094,-80.13802,Entire home/apt,314,2,0,,,15,11,0,
642014812582191140,Seahorse Waterfront Pool Home Close to EVERYTHING!,435928781,Bayview,,Dania Beach,26.0612,-80.15371,Entire home/apt,245,2,0,,,11,325,0,
643588317727117989,Newly Renovated Tropical Oasis Near Las Olas Beach,63675237,Jordan & Emily,,Fort Lauderdale,26.13564,-80.1255,Entire home/apt,118,1,2,2022-06-13,2,6,365,2,
642017672328030838,Fort Lauderdale private room,46491886,Betty,,Davie,26.06783,-80.24188,Private room,48,2,0,,,5,361,0,
643628849253739931,Hollywood 1-bedroom with free parking on premises,113719341,Andrew,,Dania Beach,26.04103,-80.15131,Entire home/apt,98,2,3,2022-06-16,3,5,189,3,
642043412432560136,Hermoso departamento para disfrutar de miami,457442442,Florencia,,Hollywood,25.99171,-80.119,Entire home/apt,149,2,0,,,1,311,0,
643671436143912115,Newly Renovated Modern Coastal 1BR near the Beach,63675237,Jordan & Emily,,Fort Lauderdale,26.13552,-80.12968,Entire home/apt,99,1,1,2022-06-12,1,6,358,1,
643689380807628762,Relaxing modern 1BR with hot tub near beach,63675237,Jordan & Emily,,Fort Lauderdale,26.13497,-80.12658,Entire home/apt,117,1,0,,,6,353,0,
642070535296314063,474a Lovely Condo on the Beach,288469785,Elizabeth Graciela,,Hollywood,26.01177,-80.11539,Entire home/apt,69,1,3,2022-06-14,3,6,42,3,
642172080668113549,ENCANTADORA SUITE DE LUJO CON PISICNA Y PARKING,462590944,Sandra,,Miramar,25.97713,-80.24043,Entire home/apt,90,1,2,2022-06-14,2,2,334,2,
642177583305439775,Fun Grassy Small Studio Apartment Queen Downtown 7,377948213,Gedeon,,Hollywood,26.01354,-80.14458,Entire home/apt,104,1,0,,,17,363,0,
643727364099966924,Oakland Park Veronica by Ayvio | 35 🌞💒🌊,221143136,Ayvio,,Oakland Park,26.18737,-80.13519,Entire home/apt,210,3,0,,,4,365,0,
643971649466491014,Hallandale/Miam Beach FL.. 2br 2bth Wlk 2 beach,27731593,Airbnb Host,,Hallandale Beach,25.9860143,-80.1228132,Entire home/apt,239,3,0,,,1,306,0,
642227781200680730,Harbor Beach 1 Bedroom Condo,99623319,Shayla,,Fort Lauderdale,26.09958,-80.11394,Entire home/apt,92,28,0,,,2,268,0,
643991456524945541,Heart❤️of Las Olas🛥2 BED Downtown Fort Lauderdale,43894027,Teri,,Fort Lauderdale,26.11523,-80.13754,Entire home/apt,199,2,0,,,1,347,0,
643994234292164180,Cute Garden Studio minutes from The Best Beaches,12672266,Erin,,Fort Lauderdale,26.1473,-80.13714,Entire home/apt,90,1,0,,,6,246,0,
